"POOL_ID","LRU_POSITION","SPACE","PAGE_NUMBER","PAGE_TYPE","FLUSH_TYPE","FIX_COUNT","IS_HASHED","NEWEST_MODIFICATION","OLDEST_MODIFICATION","ACCESS_TIME","TABLE_NAME","INDEX_NAME","NUMBER_RECORDS","DATA_SIZE","COMPRESSED_SIZE","COMPRESSED","IO_FIX","IS_OLD","FREE_PAGE_CLOCK"
"0","4566","7","4284","INDEX","1","0","YES","295126724","0","222090","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4567","7","4285","INDEX","1","0","YES","295164732","0","222093","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4568","2","652","INDEX","1","0","YES","39968412","0","194277","`employees`.`employees`","PRIMARY","339","15046","0","NO","IO_NONE","NO","1819"
"0","4569","7","4286","INDEX","1","0","YES","295202723","0","222095","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4570","7","4287","INDEX","1","0","YES","295240635","0","222098","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4571","7","4288","INDEX","1","0","YES","295278430","0","222101","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4572","7","4289","INDEX","1","0","YES","295316342","0","222104","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4573","7","4290","INDEX","1","0","YES","295354137","0","222107","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4574","7","4291","INDEX","1","0","YES","295392049","0","222110","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4575","7","4292","INDEX","1","0","YES","295429844","0","222112","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4576","2","653","INDEX","1","0","YES","40001156","0","194279","`employees`.`employees`","PRIMARY","339","15032","0","NO","IO_NONE","NO","1819"
"0","4577","7","4293","INDEX","1","0","YES","295467756","0","222115","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4578","7","4294","INDEX","1","0","YES","295505551","0","222118","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4579","7","4295","INDEX","1","0","YES","295543463","0","222121","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4580","7","4296","INDEX","1","0","YES","295581258","0","222124","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4581","7","4297","INDEX","1","0","YES","295619170","0","222127","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4582","7","4298","INDEX","1","0","YES","295656949","0","222129","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4583","7","4299","INDEX","1","0","YES","295694877","0","222132","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4584","2","654","INDEX","1","0","YES","40033782","0","194281","`employees`.`employees`","PRIMARY","339","15027","0","NO","IO_NONE","NO","1819"
"0","4585","7","4300","INDEX","1","0","YES","295732789","0","222135","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4586","7","4301","INDEX","1","0","YES","295770568","0","222138","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4587","7","4302","INDEX","1","0","YES","295808480","0","222141","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4588","7","4303","INDEX","1","0","YES","295846275","0","222144","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4589","7","4304","INDEX","1","0","YES","295884187","0","222147","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4590","7","4305","INDEX","1","0","YES","295921982","0","222149","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4591","7","4306","INDEX","1","0","YES","295959894","0","222152","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4592","2","655","INDEX","1","0","YES","40066400","0","194283","`employees`.`employees`","PRIMARY","338","15044","0","NO","IO_NONE","NO","1819"
"0","4593","7","4307","INDEX","1","0","YES","295997689","0","222155","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4594","7","4308","INDEX","1","0","YES","296035601","0","222158","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4595","7","4309","INDEX","1","0","YES","296073396","0","222161","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4596","7","4310","INDEX","1","0","YES","296111308","0","222163","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4597","7","4311","INDEX","1","0","YES","296149103","0","222166","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4598","7","4312","INDEX","1","0","YES","296187015","0","222169","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4599","7","4313","INDEX","1","0","YES","296224810","0","222172","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
"0","4600","2","656","INDEX","1","0","YES","40099197","0","194285","`employees`.`employees`","PRIMARY","338","15021","0","NO","IO_NONE","NO","1819"
"0","4601","7","4314","INDEX","1","0","YES","296262722","0","222175","`employees`.`salaries`","PRIMARY","468","14976","0","NO","IO_NONE","NO","1819"
